POA_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
POA4705,0,0,0,47,27,75,0,0,0,0,0,0,0,0,0,42,30,74,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,12,6,18,0,0,0,0,0,0,12,28,34,11,12,24,0,0,0,124,110,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,61,0,0,3,0,0,0,41,21,62,36,24,54,199,154,354
POA4706,0,0,0,10,14,25,0,0,0,0,0,0,0,0,0,15,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,6,11,0,3,5,0,0,0,38,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,21,0,0,0,0,0,0,12,7,21,8,10,14,59,48,105
POA4707,0,0,0,28,33,66,0,0,0,0,0,0,0,0,0,27,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,3,0,0,0,13,9,25,5,0,4,0,0,0,93,73,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,58,0,0,0,0,0,0,39,24,58,18,9,25,141,106,245
POA4709,0,0,0,94,85,180,0,0,0,10,7,10,0,0,4,149,121,267,0,0,0,0,0,0,0,0,0,0,0,0,8,13,20,0,0,0,0,3,3,3,3,9,18,9,32,0,0,0,0,0,0,43,33,73,16,10,30,0,0,0,334,295,632,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,180,132,314,6,0,6,3,3,10,182,140,322,117,46,166,644,478,1129
POA4710,4,18,26,449,459,908,0,0,0,26,30,60,0,0,0,555,539,1096,3,5,11,7,9,16,7,13,22,5,3,10,12,17,28,0,0,0,14,16,30,28,38,68,102,100,201,8,12,21,0,0,3,130,166,293,56,53,111,9,5,13,1427,1474,2895,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,4,9,13,680,620,1307,7,4,8,4,4,7,690,637,1323,306,269,577,2435,2405,4846
POA4711,3,0,3,178,184,359,0,0,0,23,15,40,3,3,3,250,273,525,0,0,0,0,3,3,9,3,8,0,0,0,9,5,13,0,0,0,10,10,13,10,15,27,54,47,101,3,6,6,4,4,6,94,86,178,27,19,48,0,0,3,670,674,1348,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,5,4,0,5,186,133,321,3,3,5,0,0,0,191,134,325,109,61,170,975,877,1851
POA4712,0,0,0,41,28,72,0,0,0,0,0,0,0,0,0,29,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,11,0,0,3,0,0,0,9,14,20,4,17,26,0,0,0,104,88,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,54,0,0,0,0,0,0,35,23,54,23,13,30,159,124,278
POA4713,0,0,0,130,174,306,0,0,0,17,19,28,0,0,0,91,72,166,0,0,0,0,0,0,0,0,0,4,0,7,3,0,3,0,0,0,72,77,151,6,13,16,0,0,0,0,0,0,0,0,0,0,5,5,7,5,15,0,0,0,325,364,693,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,6,3,11,94,91,189,0,0,0,0,0,0,94,91,189,43,28,73,470,492,962
POA4714,5,7,13,293,266,565,0,0,0,17,20,37,0,0,0,282,323,607,0,0,0,0,0,0,15,27,41,3,0,3,6,11,22,0,0,0,6,9,12,8,15,19,84,70,154,6,12,21,3,0,3,104,131,238,48,41,88,3,0,3,886,921,1808,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,12,16,7,12,21,418,291,706,3,3,7,0,10,10,424,299,722,204,158,361,1533,1403,2941
POA4715,43,55,103,683,714,1401,0,0,0,135,138,273,0,0,0,940,921,1857,5,4,10,20,8,33,29,28,61,0,6,6,125,135,259,0,0,0,27,35,58,47,44,91,202,201,405,8,12,19,20,25,40,164,176,335,81,93,174,3,3,3,2483,2535,5022,37,14,52,56,18,66,0,0,0,0,0,0,9,7,12,3,8,11,9,15,26,620,523,1142,11,4,18,7,3,12,637,530,1171,368,324,693,3635,3489,7127
POA4716,0,0,4,115,126,239,0,0,0,14,13,23,0,0,0,81,87,169,0,0,0,0,0,0,5,9,13,0,0,0,15,15,36,0,0,0,4,3,6,3,4,12,46,41,82,0,0,0,4,0,3,32,36,74,12,12,27,0,0,0,333,347,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,39,114,0,0,0,3,3,3,81,41,118,37,42,80,455,430,887
POA4717,19,18,40,410,360,767,0,0,0,29,22,50,0,0,0,655,565,1220,0,0,0,0,4,5,5,6,10,0,5,7,15,20,36,0,0,0,10,0,12,38,38,73,69,35,105,6,9,19,6,3,11,171,157,325,81,72,153,3,5,8,1499,1304,2800,9,8,21,15,8,22,0,0,0,0,0,0,3,4,3,4,9,12,10,10,17,627,540,1164,0,3,3,5,5,13,638,549,1183,419,241,660,2608,2144,4749
POA4718,4,7,12,315,288,599,0,0,0,22,13,38,0,0,0,263,224,482,0,3,3,0,0,0,4,0,3,0,0,0,23,24,48,0,0,0,5,6,4,20,22,36,40,28,72,0,7,8,3,0,3,115,116,226,18,20,43,3,5,9,830,751,1576,0,0,3,0,3,3,0,0,0,0,0,0,3,5,7,7,6,12,6,7,14,260,196,450,0,0,0,0,0,0,260,194,452,197,119,312,1293,1084,2375
POA4719,3,0,3,151,147,295,0,0,0,0,3,4,0,0,0,118,114,234,0,0,0,0,3,3,0,0,0,0,3,8,12,10,27,0,0,0,0,0,0,3,3,4,20,20,39,0,0,0,0,0,0,37,46,83,8,10,18,0,0,0,362,357,720,0,0,0,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,89,68,150,0,0,0,3,0,3,89,68,152,57,61,122,522,486,1007
POA4720,50,59,104,1114,1129,2246,0,0,0,73,97,172,10,3,13,1864,1963,3825,5,6,11,25,26,47,26,35,66,19,31,51,62,71,133,0,0,0,30,28,55,157,151,308,193,184,378,10,29,39,28,26,58,473,508,982,286,313,595,3,4,11,4387,4610,8996,48,36,80,18,16,37,0,0,0,5,4,11,24,21,45,19,23,36,43,46,90,1642,1347,2992,25,28,62,3,5,7,1672,1388,3054,1069,954,2020,7286,7111,14394
POA4721,0,8,8,369,370,736,0,0,0,10,13,24,0,3,0,529,530,1057,0,0,0,0,0,0,3,9,13,0,3,3,22,23,51,0,0,0,0,0,0,40,44,84,54,46,99,0,3,3,6,8,8,164,185,349,67,60,131,6,3,7,1269,1293,2568,8,4,12,3,3,3,0,0,0,0,0,0,0,0,0,0,5,6,3,7,7,342,282,619,0,0,0,0,0,0,342,282,619,277,232,501,1899,1822,3717
POA4722,4,4,7,244,259,503,0,0,0,4,0,5,0,0,0,293,249,549,0,0,0,0,0,0,0,0,0,0,0,0,13,7,23,0,0,0,3,0,4,3,9,13,48,39,87,0,0,0,3,0,3,50,47,93,24,30,53,0,0,0,692,651,1345,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,135,84,216,6,3,8,0,0,0,140,85,229,136,91,228,983,836,1816
POA4723,0,0,0,131,135,269,0,0,0,6,5,9,0,0,0,184,207,387,0,0,0,0,0,0,0,6,3,3,3,7,20,15,37,0,0,0,0,0,0,10,9,20,11,13,29,4,3,10,0,0,0,65,77,145,17,11,26,0,0,0,448,491,940,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,118,272,0,0,4,0,0,0,154,120,274,111,88,203,720,704,1424
POA4724,0,0,0,77,86,155,0,0,0,6,0,7,0,0,0,87,92,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,18,6,4,8,0,0,0,37,41,77,9,4,14,0,0,0,222,241,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,89,0,0,0,0,0,0,50,36,89,15,9,26,294,282,579
POA4725,0,0,4,167,160,330,0,0,0,8,11,20,0,0,0,203,217,419,0,0,0,3,0,3,7,9,11,0,0,0,6,3,7,0,0,0,0,0,0,0,3,6,18,14,34,0,0,3,0,0,0,78,118,198,17,18,35,0,0,0,508,549,1060,4,7,11,8,10,11,0,0,0,7,3,10,0,0,0,0,0,0,7,3,14,153,122,276,0,3,7,0,0,0,155,125,278,85,79,163,765,770,1539
POA4726,0,0,0,45,61,103,0,0,0,0,7,7,0,0,0,62,62,128,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,5,10,14,0,0,0,0,0,0,13,7,24,3,3,9,0,0,0,139,155,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,44,35,82,0,0,0,0,0,0,44,35,82,17,15,30,202,208,411
POA4727,0,0,0,61,41,101,0,0,0,0,0,3,0,0,0,28,30,59,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,8,8,0,3,3,0,0,0,101,88,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,34,0,0,0,0,0,0,22,12,31,17,17,35,139,119,259
POA4728,0,3,3,33,28,60,0,0,0,0,0,0,0,0,0,32,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,5,11,0,0,0,0,0,0,70,65,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,37,0,0,0,0,0,0,20,23,40,10,9,24,107,95,201
POA4730,7,16,25,314,351,661,0,0,0,56,58,116,0,0,0,445,516,958,0,0,3,0,4,4,10,12,22,0,0,0,6,4,7,0,0,3,4,7,8,22,20,39,34,37,63,9,5,17,0,0,0,128,162,286,32,41,73,0,3,3,1056,1208,2270,6,7,12,3,0,7,0,0,0,0,0,0,0,0,0,0,3,4,5,8,11,295,265,557,3,0,3,3,0,5,303,268,571,178,168,346,1560,1670,3230
POA4731,0,0,0,31,29,59,0,0,0,0,0,0,0,0,0,45,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,5,3,4,4,0,4,0,0,0,79,73,154,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,14,35,0,0,0,0,0,0,19,14,35,11,9,26,114,104,218
POA4732,0,0,0,27,20,45,0,0,0,0,0,0,0,0,0,22,11,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,53,45,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16,0,0,0,0,0,0,8,8,21,14,4,19,76,55,134
POA4733,0,0,0,24,25,49,0,0,0,0,0,0,0,0,0,22,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,0,0,0,0,0,0,9,5,12,6,3,5,0,0,0,61,56,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,42,0,0,0,0,0,0,18,19,42,17,8,29,98,89,183
POA4735,0,0,0,110,111,220,0,0,0,0,0,0,0,0,0,168,147,311,0,0,0,3,3,4,0,0,0,0,3,5,0,7,7,0,0,0,0,0,0,0,0,0,14,17,34,0,3,3,0,0,0,29,27,60,5,3,9,0,0,0,341,322,660,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,4,9,4,5,12,107,79,189,0,0,0,0,0,0,107,79,189,57,54,103,506,464,967
POA4736,0,0,0,16,13,32,0,0,0,0,0,0,0,0,0,25,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,44,33,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,0,0,0,0,0,0,10,7,15,3,3,10,54,44,106
POA4737,13,16,27,849,877,1726,0,0,0,17,35,53,0,0,0,982,989,1969,5,3,5,0,0,0,13,24,32,0,3,3,43,51,97,0,0,0,20,20,40,35,45,75,149,122,272,12,10,17,11,8,16,377,388,763,103,115,214,27,31,60,2628,2711,5338,9,3,8,3,3,6,0,0,0,0,0,0,0,0,0,10,10,18,10,8,18,944,750,1696,10,16,22,8,13,14,961,775,1739,568,430,1000,4186,3950,8137
POA4738,0,3,7,122,119,239,0,0,0,5,9,16,0,0,0,161,129,292,0,0,0,0,0,0,0,3,3,0,0,0,4,9,12,0,0,0,0,0,0,0,0,0,21,20,47,7,5,12,0,3,0,81,78,161,25,23,48,3,4,7,436,397,833,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,90,201,0,0,0,0,0,4,111,96,204,75,58,130,627,549,1180
POA4739,0,3,3,41,41,78,0,0,0,0,0,5,0,0,0,29,26,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,24,0,0,0,0,0,0,22,23,50,3,0,3,0,0,0,113,106,220,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,33,80,0,0,0,0,0,0,44,33,80,17,16,31,177,160,333
POA4740,241,344,583,5919,6669,12589,0,0,0,401,444,847,3,3,6,10957,11610,22567,54,64,118,72,92,164,208,289,490,59,70,129,363,457,827,14,8,17,176,191,368,573,682,1258,1229,1125,2357,65,85,149,238,311,551,2866,3405,6269,1060,1140,2196,140,154,288,24399,26790,51184,248,263,513,141,140,286,10,8,21,0,0,0,89,64,152,73,92,168,159,160,319,10497,8760,19253,109,90,200,53,82,140,10665,8936,19600,4422,3167,7591,40286,39807,80089
POA4741,16,19,33,603,560,1167,0,0,0,50,41,91,0,0,0,1123,961,2086,0,0,4,3,3,7,9,14,29,0,0,0,39,41,82,0,0,0,11,4,10,8,21,33,135,95,236,9,16,19,23,15,38,362,350,707,67,69,139,23,23,45,2470,2221,4691,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4,7,13,6,10,17,760,575,1334,8,7,23,4,7,7,772,591,1366,565,402,968,3838,3240,7079
POA4742,5,0,6,116,81,199,0,0,0,4,4,8,0,0,0,143,105,252,0,0,0,0,0,3,0,4,7,4,0,3,5,3,9,0,0,0,0,0,0,0,0,5,25,13,39,0,0,3,0,0,0,40,42,79,21,17,35,0,0,0,370,278,647,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,75,214,3,0,4,0,3,3,148,75,223,157,97,255,676,459,1140
POA4743,0,3,4,73,49,123,0,0,0,0,4,0,0,0,0,81,78,160,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,14,13,21,0,5,3,3,0,3,23,24,50,5,3,12,0,0,0,209,175,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,55,144,0,0,3,0,0,0,84,59,142,64,22,92,366,262,620
POA4744,42,61,103,738,636,1378,0,0,0,52,40,85,0,0,3,1205,1170,2377,11,8,19,3,9,9,10,13,21,8,12,22,26,18,44,0,0,0,8,0,7,41,45,90,78,74,150,15,10,24,11,10,15,287,269,561,131,120,250,11,0,11,2624,2449,5072,43,29,71,17,12,32,0,0,0,0,0,0,8,8,15,15,17,34,20,22,46,1191,1022,2216,8,6,15,4,4,9,1210,1033,2245,702,471,1173,4650,4081,8735
POA4745,5,11,13,226,176,401,0,0,0,9,3,15,0,0,0,370,334,710,0,0,3,0,0,0,0,3,6,0,0,0,11,8,16,0,0,0,7,5,8,16,25,42,39,41,77,0,4,4,6,7,7,87,100,187,33,41,77,3,0,3,813,748,1559,3,3,4,8,8,15,0,0,0,0,0,0,3,4,4,0,3,3,3,6,10,403,302,707,3,0,3,0,3,3,407,305,713,462,216,678,1691,1297,2991
POA4746,3,3,10,182,148,330,0,0,0,11,12,19,0,0,0,249,254,503,0,0,0,3,0,4,4,8,11,0,0,3,16,8,24,0,0,0,0,0,5,24,21,50,24,21,45,0,3,0,0,0,0,69,78,144,17,12,31,0,4,4,607,570,1174,5,7,14,3,7,10,0,0,0,0,0,0,0,0,3,0,5,5,0,7,4,254,200,457,0,0,0,0,0,3,256,202,458,199,66,267,1075,858,1935
POA4750,14,23,38,429,480,910,0,0,0,36,34,72,0,0,0,648,700,1342,0,0,0,5,4,7,7,4,17,10,7,19,24,30,50,0,3,3,12,8,19,44,40,93,87,71,154,0,3,3,21,20,38,174,210,389,69,90,157,6,8,14,1572,1706,3280,5,0,8,3,3,6,0,0,4,0,0,0,0,0,0,5,10,18,5,10,18,939,899,1838,14,10,31,4,3,12,961,912,1872,313,219,533,2868,2880,5747
POA4751,8,8,12,341,362,708,0,0,0,13,13,28,0,0,0,779,772,1553,0,0,0,5,3,4,16,16,31,3,8,14,27,29,49,0,0,0,5,10,13,7,17,24,56,42,103,8,5,12,6,5,16,255,272,531,51,49,107,8,9,14,1593,1609,3200,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,5,3,4,5,3,4,460,415,880,5,0,6,0,0,0,467,420,887,228,161,385,2298,2207,4501
POA4753,12,8,24,320,344,664,0,0,0,25,19,46,0,0,0,693,705,1396,0,0,0,0,5,5,0,7,9,0,3,3,21,28,46,0,0,0,0,0,8,17,16,30,36,46,82,6,9,11,12,14,31,206,209,413,64,45,110,3,0,3,1403,1453,2859,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,12,13,532,455,989,0,4,7,4,5,13,541,469,1010,232,150,379,2190,2091,4282
POA4754,3,7,8,205,192,400,0,0,0,12,14,18,0,0,0,258,281,542,0,0,0,3,3,4,3,6,9,3,0,3,10,9,26,0,0,0,0,0,4,6,6,15,31,35,69,0,0,0,4,7,19,154,153,302,16,24,44,7,6,13,725,742,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,7,269,232,501,6,3,6,0,7,7,278,246,521,145,99,243,1151,1096,2246
POA4756,3,3,7,51,41,97,0,0,0,0,0,0,0,0,0,89,97,188,0,0,0,0,0,0,7,9,16,0,0,0,0,3,3,0,0,0,3,0,0,0,0,5,13,11,22,0,0,0,3,0,3,18,25,41,4,4,10,0,0,0,192,200,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,66,153,0,0,0,0,0,3,83,69,157,33,17,52,311,291,609
POA4757,3,9,10,34,27,59,0,0,0,0,0,0,0,0,0,33,31,67,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7,11,0,0,0,0,3,4,12,18,33,3,5,13,3,0,10,101,99,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,43,37,77,0,0,0,0,0,0,43,37,77,26,22,52,184,170,347
POA4798,0,0,3,67,68,134,0,0,0,3,5,3,0,0,0,78,82,165,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,20,9,29,0,0,0,0,3,6,54,45,104,5,18,24,0,0,0,241,237,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,68,63,130,0,0,0,0,0,3,71,58,133,43,27,71,358,333,688
POA4799,3,5,9,104,114,220,0,0,0,0,0,0,0,0,0,121,108,229,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,9,3,6,11,22,13,40,0,0,3,0,0,0,68,45,115,16,11,32,0,3,9,352,308,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,3,10,12,136,110,244,9,3,12,0,0,0,136,116,255,76,57,132,569,488,1058
POA4800,23,47,66,930,901,1833,0,0,0,35,44,86,0,0,0,1082,1108,2194,3,0,5,7,7,16,45,49,95,8,3,15,29,39,70,0,0,0,16,10,23,28,34,62,223,146,367,7,11,12,11,7,18,413,495,911,85,91,179,5,8,11,2927,2960,5887,0,3,5,4,3,6,0,3,5,0,0,0,0,0,3,6,11,11,6,7,17,1265,1012,2276,11,9,18,4,11,9,1279,1025,2305,570,468,1033,4805,4511,9324
POA4801,6,3,12,13,8,22,0,0,0,4,0,3,0,0,0,32,27,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,7,5,8,3,8,9,0,0,0,70,55,126,3,0,4,0,3,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,67,34,101,0,0,0,0,0,0,67,34,101,12,6,18,160,104,264
POA4802,67,104,173,721,730,1448,0,0,0,45,56,106,0,0,0,909,943,1843,4,0,7,17,16,30,18,22,48,3,15,15,28,28,61,0,0,0,4,11,15,15,31,45,117,106,228,4,0,9,4,14,25,170,216,388,135,136,271,9,8,12,2209,2334,4543,16,12,27,8,3,14,7,4,7,0,0,0,17,15,27,9,6,21,23,23,47,1864,1551,3415,20,15,29,6,9,18,1894,1572,3464,845,719,1558,5052,4776,9832
POA4803,17,27,43,68,55,124,0,0,0,13,4,18,0,0,0,122,139,259,0,0,0,4,6,8,0,0,0,0,0,0,3,4,10,0,0,0,0,3,3,0,0,0,6,13,25,0,0,0,0,0,0,6,14,19,13,11,21,0,0,0,243,244,488,11,9,18,3,3,8,3,0,0,0,0,0,0,0,0,0,4,9,0,4,6,315,255,566,6,0,7,0,0,3,323,259,581,413,320,726,1008,861,1867
POA4804,7,3,12,146,151,299,0,0,0,5,6,7,0,0,0,176,201,371,0,0,0,0,0,0,9,11,23,0,0,0,8,12,22,0,0,0,3,3,7,3,5,6,35,35,66,5,7,10,3,3,8,97,104,201,10,16,33,0,0,0,495,545,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,179,423,3,0,3,4,0,7,249,183,431,142,102,241,886,839,1730
POA4805,52,74,125,953,952,1911,0,0,0,103,86,193,0,0,0,1119,1125,2242,0,0,3,13,17,29,45,55,106,17,16,29,21,23,45,4,0,3,12,12,23,116,120,241,166,148,315,28,30,57,13,24,30,366,433,798,146,143,292,5,3,14,3132,3191,6322,19,15,27,23,13,41,0,4,5,0,0,3,0,5,3,3,3,7,6,10,18,1552,1227,2775,20,17,39,5,16,15,1574,1260,2833,804,661,1458,5609,5225,10828
POA4806,7,7,11,360,309,669,0,0,0,17,12,24,0,0,0,653,651,1305,0,0,0,30,21,51,13,13,23,0,6,10,7,10,15,0,0,0,3,4,9,12,16,32,101,99,194,3,9,14,8,10,19,176,224,402,26,31,54,0,4,3,1413,1406,2818,3,0,4,3,0,3,0,0,0,0,0,0,0,0,0,6,7,8,6,7,8,339,306,645,0,3,5,0,0,0,342,306,650,207,165,374,1977,1898,3874
POA4807,20,26,47,869,906,1770,0,0,0,31,36,66,0,0,0,2129,2123,4254,3,4,7,34,54,84,17,35,49,11,5,17,18,25,47,6,0,5,12,13,26,114,142,253,328,313,644,11,13,28,43,39,86,369,449,816,118,142,258,3,3,5,4113,4312,8424,6,8,18,4,3,12,0,3,0,0,0,3,6,9,8,10,13,20,9,15,26,906,675,1587,5,0,5,0,3,3,908,678,1594,478,447,916,5542,5491,11038
POA4808,0,0,0,96,96,195,0,0,0,3,5,6,0,0,0,212,197,413,0,0,0,0,0,0,3,3,9,0,0,0,0,3,3,0,0,0,0,0,0,8,17,27,45,38,77,3,0,3,8,0,7,60,60,124,11,21,29,0,0,0,456,431,886,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,72,51,124,0,0,0,0,0,0,76,51,130,49,39,90,582,532,1113
POA4809,3,3,7,77,77,155,0,0,0,0,3,8,0,0,0,191,166,364,0,0,0,3,7,5,0,0,0,0,0,0,5,5,12,0,0,0,0,7,10,0,3,4,20,20,33,0,3,6,4,0,7,49,44,95,9,7,16,0,0,0,366,334,706,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,111,75,183,0,0,0,0,0,0,111,80,190,54,42,99,546,455,1001
POA4810,109,147,254,1369,1528,2896,0,0,0,87,99,187,7,6,12,2463,2702,5163,5,0,8,97,92,190,27,34,61,19,14,31,55,69,125,3,0,7,38,38,77,107,143,249,324,315,638,28,27,51,25,32,51,364,472,837,231,288,521,3,9,14,5244,5871,11115,71,64,143,39,30,70,7,6,15,7,3,13,13,19,38,34,40,78,54,63,122,3782,3160,6946,51,36,86,19,31,49,3853,3228,7082,1658,1393,3049,11030,10809,21836
