POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA4610,6,14,36,0,31,44,122,0,17,6,0,5,0,35,21,40,32,3,14,3,112,143,22,72,9,6,4,255,168,13,62,3,3,3,253,375,10,78,7,6,3,479,335,0,58,3,8,3,401,86,0,9,0,0,0,99,5,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,18,3,6,0,40,1159,116,373,29,80,53,1811
POA4611,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
POA4612,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,3,0,16
POA4613,0,0,9,0,8,4,30,0,0,0,3,0,0,7,0,0,3,0,0,0,3,9,0,12,0,4,0,22,5,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,36,3,19,8,74
POA4614,0,0,7,0,4,3,12,0,0,0,0,0,0,0,4,6,6,0,3,0,23,9,0,14,0,3,0,25,16,0,5,0,0,0,24,11,0,7,0,0,0,23,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,52,6,48,0,10,4,128
POA4615,0,6,25,0,6,14,57,0,5,0,0,0,0,7,20,19,25,8,11,0,82,78,10,41,3,13,0,144,70,4,39,0,3,0,116,118,0,33,0,5,3,159,57,0,19,0,0,0,74,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,7,0,25,358,38,193,11,47,23,679
POA4620,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,17
POA4621,0,0,5,0,6,5,25,0,0,0,0,0,0,0,5,6,3,0,4,0,20,11,3,19,0,3,3,36,5,0,7,0,0,0,18,6,0,6,0,0,0,17,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,30,12,54,0,18,12,129
POA4625,0,6,8,0,19,13,49,0,0,5,0,3,0,12,4,9,9,0,9,0,39,14,10,16,3,15,3,64,27,0,20,0,0,0,48,47,0,14,0,4,0,68,10,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,4,0,16,112,35,97,3,59,21,320
POA4626,0,3,10,0,19,4,38,0,0,0,0,7,0,5,4,0,15,4,28,4,54,9,0,13,4,3,0,30,24,0,19,3,8,0,46,28,0,10,0,13,0,48,10,0,9,0,0,0,16,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,16,79,8,79,10,80,6,262
POA4627,0,6,11,0,11,4,32,0,6,0,0,0,0,3,5,10,0,11,4,0,37,7,0,7,0,0,0,14,0,0,3,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,14,22,28,11,24,10,98
POA4630,0,0,19,0,11,22,48,0,3,3,0,7,0,9,3,8,27,3,3,0,50,35,3,29,0,8,0,77,12,0,9,0,0,0,24,3,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,18,54,12,97,3,34,20,226
POA4650,3,29,62,6,9,51,162,0,28,3,0,3,0,39,20,144,46,17,19,3,262,180,100,186,33,45,8,555,185,25,170,4,28,0,412,720,53,340,5,46,17,1171,449,15,143,3,12,0,624,90,3,21,4,0,4,124,4,0,3,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,33,23,43,7,15,7,123,1686,424,1025,79,183,97,3491
POA4655,15,35,57,3,16,55,188,3,50,6,10,0,0,72,20,153,46,25,10,3,259,102,155,99,25,92,7,470,173,53,145,10,47,3,432,775,63,353,13,50,7,1260,2141,33,507,6,46,9,2744,1016,6,171,0,7,7,1199,121,0,24,0,0,0,144,21,0,3,0,0,0,25,3,0,3,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,72,31,42,4,22,10,182,4447,590,1453,101,298,109,6998
POA4659,0,0,11,0,0,16,33,0,3,3,3,0,0,9,3,5,9,7,7,0,38,13,0,13,0,9,3,37,26,0,19,0,3,0,54,81,0,18,0,4,0,107,58,0,26,0,0,0,81,26,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,209,15,120,11,23,22,410
POA4660,0,0,18,0,17,25,62,0,0,0,0,4,0,4,0,3,11,0,5,0,21,17,3,25,12,14,3,69,21,0,35,0,3,0,59,104,0,39,0,10,0,160,117,0,24,0,8,0,148,17,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,9,0,11,0,22,282,5,175,14,63,35,572
POA4662,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,4,3,0,0,6,7,0,0,0,0,0,4,3,0,4,0,0,0,6,10,0,3,0,3,0,17,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,23,3,3,5,63
POA4670,6,66,114,5,32,91,315,4,84,15,12,25,0,140,38,313,124,26,42,11,556,275,241,269,27,59,8,880,442,89,290,19,60,9,905,1343,92,607,29,83,21,2177,2185,28,662,10,62,24,2970,728,4,141,14,14,3,900,66,3,24,0,3,0,93,12,0,0,0,0,0,16,3,0,5,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,19,77,69,87,14,31,16,297,5187,992,2354,156,411,188,9288
POA4671,0,0,23,0,16,23,68,0,0,3,0,3,0,12,0,3,13,7,7,0,28,23,5,30,0,4,0,60,19,3,35,0,3,0,61,68,0,50,0,6,0,124,36,0,19,0,4,0,61,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,3,8,0,6,3,21,154,14,200,5,49,30,449
POA4673,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,5,0,0,0,6,0,0,4,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,3,0,34
POA4674,0,0,13,0,7,6,25,0,0,0,0,3,0,3,0,0,0,0,3,0,9,0,0,9,0,6,0,13,0,0,9,0,0,0,12,6,0,11,0,0,0,15,3,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,46,0,16,6,81
POA4676,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,12
POA4677,0,7,14,0,9,17,39,0,3,0,0,0,0,9,0,3,10,0,0,0,9,8,3,12,0,3,0,25,6,0,16,0,0,0,31,29,0,11,0,0,0,39,64,0,13,0,3,0,77,43,0,9,0,0,0,57,6,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,160,18,95,0,28,17,315
POA4678,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,4,6,0,4,0,0,0,8,5,0,8,0,0,0,11,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,18,0,23,0,3,0,45
POA4680,17,57,52,3,66,46,241,22,61,0,5,24,0,118,198,218,48,8,52,0,515,590,168,106,43,37,9,957,684,56,165,19,29,3,952,1217,67,206,22,29,3,1556,1186,17,199,10,23,7,1456,535,11,118,0,16,0,681,123,0,27,0,3,0,157,36,0,8,0,0,0,48,10,0,5,0,0,0,17,4,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,4,81,24,39,6,52,11,215,4707,683,991,112,334,88,6920
POA4694,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,3,8,15,0,0,0,0,0,12,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,3,0,0,3,35
POA4695,0,0,6,0,3,12,16,0,0,0,0,0,0,0,0,0,4,0,3,0,7,3,0,4,0,0,0,5,3,0,3,0,0,0,9,3,0,12,0,0,0,11,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,11,0,43,0,8,12,77
POA4697,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,11
POA4699,0,0,8,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,3,5,27
POA4700,5,34,49,0,19,31,129,3,47,5,6,0,3,61,20,96,41,12,3,0,167,91,51,63,11,3,4,229,121,17,78,17,11,0,243,320,15,155,3,18,0,508,400,0,121,3,9,0,535,147,0,41,0,0,3,198,27,0,8,0,0,0,37,10,0,3,0,0,0,16,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,18,20,28,3,15,0,91,1168,277,592,56,80,52,2220
POA4701,5,62,63,30,10,43,211,6,62,6,10,0,0,81,24,211,70,14,4,0,321,120,144,83,19,7,0,379,314,68,154,48,8,6,601,682,57,287,18,38,9,1101,893,52,345,7,31,10,1332,467,9,156,8,15,3,657,82,5,20,0,3,0,107,9,0,4,0,0,0,18,3,0,5,3,0,0,8,0,3,7,0,0,0,9,0,0,3,0,0,0,4,5,0,0,0,0,0,5,47,40,38,11,9,8,155,2661,716,1220,166,137,90,4993
POA4702,0,13,107,0,130,124,369,4,9,14,0,20,0,44,6,22,61,4,21,7,119,22,20,82,7,23,3,156,29,12,52,4,22,0,115,183,13,76,9,13,3,301,903,5,131,3,13,5,1057,353,0,82,0,6,0,442,20,0,19,0,0,0,36,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,36,3,43,3,116,1542,105,660,37,282,141,2769
POA4703,0,10,44,7,7,31,100,3,22,3,15,0,0,46,14,56,24,14,5,0,120,31,41,47,22,26,3,167,43,6,54,9,12,3,125,186,9,70,4,20,0,290,421,4,154,0,15,0,595,540,0,105,0,6,0,647,121,0,31,0,0,0,152,14,0,5,0,0,0,12,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,16,13,19,3,4,3,59,1383,167,565,74,96,45,2325
POA4704,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5
POA4705,0,0,8,0,12,5,31,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,0,0,19,4,23,5,46
POA4706,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,9
POA4707,0,0,0,0,10,6,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,16,6,24
POA4709,0,0,3,3,213,4,224,0,0,0,0,10,0,10,3,0,0,3,18,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,3,0,3,5,249,6,268
POA4710,3,0,13,0,3,7,25,0,7,0,0,0,0,3,8,9,6,11,7,0,38,6,3,12,4,0,0,25,6,3,16,3,0,0,29,62,0,17,0,3,0,77,227,0,34,0,4,0,266,110,0,24,0,0,3,138,14,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,12,441,15,124,18,17,10,636
POA4711,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,3,0,8,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,17,0,3,0,30
POA4712,0,0,3,4,12,4,22,0,0,0,0,6,0,4,0,0,0,0,5,0,11,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,30,4,44
POA4713,0,31,0,0,11,0,49,0,19,0,0,0,0,21,0,104,0,0,3,3,113,0,45,0,0,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,210,0,9,18,3,236
POA4714,0,3,13,0,3,6,25,0,0,4,0,0,0,3,10,3,16,9,4,0,47,78,3,37,3,12,0,132,14,0,16,0,6,0,37,22,0,14,0,3,3,42,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,138,10,110,17,29,6,312
POA4715,4,14,23,0,39,14,88,0,12,3,5,16,0,33,12,51,3,0,29,0,98,9,31,19,0,12,0,71,18,11,10,0,4,0,43,63,13,34,0,7,0,122,122,0,46,0,5,0,185,105,0,36,0,4,0,140,11,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,0,8,3,30,353,131,190,7,133,21,837
POA4716,0,0,5,0,0,7,13,0,0,0,0,0,0,4,0,0,9,0,0,0,9,0,3,3,0,0,0,9,0,0,4,0,0,0,8,0,0,4,0,0,0,8,4,0,8,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,14,7,42,0,6,7,74
POA4717,30,14,4,0,280,10,339,0,6,0,0,33,0,42,12,23,3,5,18,0,64,70,17,14,0,8,0,113,64,8,14,0,0,0,89,73,0,22,0,3,0,93,90,0,22,0,3,0,118,53,0,3,0,0,0,60,7,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,30,0,50,406,73,95,6,382,14,974
POA4718,0,6,10,0,42,17,84,0,9,0,0,26,0,37,9,12,5,3,18,3,47,16,7,15,0,0,0,34,17,6,10,0,0,0,38,23,0,5,0,0,0,27,21,0,7,0,3,0,35,16,0,0,0,0,0,19,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,10,3,27,110,34,65,7,111,20,351
POA4719,0,0,13,0,23,14,47,0,0,0,0,3,0,5,0,4,6,6,8,0,23,3,0,5,6,0,0,18,3,0,12,0,0,0,18,3,0,12,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,7,7,56,9,45,18,142
POA4720,12,23,23,0,106,32,195,0,9,0,0,48,0,65,31,51,26,8,31,0,140,178,15,55,5,32,0,282,165,3,58,6,14,0,246,273,16,47,0,19,0,357,286,4,61,0,11,0,360,170,0,38,0,9,0,220,40,0,9,0,0,0,51,7,0,6,0,0,0,12,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,11,0,28,4,64,1175,127,353,21,299,34,2005
POA4721,0,6,20,0,128,26,185,0,3,4,0,4,0,10,5,5,4,0,8,0,26,17,4,14,0,10,0,43,16,0,16,3,4,0,37,33,3,9,0,0,0,43,35,0,6,0,3,0,47,10,0,5,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,22,0,22,120,27,83,3,188,33,450
POA4722,3,5,14,0,43,24,82,0,7,0,0,0,0,11,0,7,3,3,7,0,20,3,0,3,0,3,0,18,3,0,14,0,3,0,18,6,0,5,0,3,0,13,5,0,5,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,15,23,17,45,3,67,27,185
