POA_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA4744,..,3,0,3,0,3,..,3,0,3,0,3,..,29,3,28,0,28,..,5,0,11,0,11,..,15,0,15,0,17,..,6,0,9,0,9,..,9,4,12,0,12,..,72,11,83,0,79,..,3,0,3,0,3,..,10,0,10,0,10,..,5,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,3,8,0,8,..,9,0,9,0,9,..,0,0,0,0,0,..,33,3,38,0,38,..,12,0,18,0,18,..,78,3,78,0,78,..,0,0,0,0,0,..,129,6,139,0,139,..,21,0,21,0,21,..,6,0,6,0,6,..,22,0,28,0,28,..,0,0,0,0,0,..,4,5,8,0,8,..,82,6,90,7,94,..,463,45,506,3,513,..,26,4,28,1012,1040,7187,485,46,532,1014,8735
POA4745,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,13,0,13,0,13,..,20,0,18,0,18,..,0,0,0,0,0,..,54,3,58,0,58,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,20,3,22,0,29,..,111,8,117,0,119,..,0,0,0,636,631,2237,111,8,121,638,2991
POA4746,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,4,3,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,19,4,25,0,25,..,85,6,97,0,97,..,10,0,8,236,248,1595,94,11,99,236,1935
POA4750,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,10,0,10,..,5,0,5,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,12,0,12,..,8,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,43,6,44,0,44,..,187,11,196,0,198,..,10,0,12,357,371,5184,203,9,210,355,5747
POA4751,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,3,0,3,..,14,0,14,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,19,4,22,..,101,10,109,4,114,..,6,0,6,324,333,4054,112,10,116,329,4501
POA4753,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,4,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,19,4,20,0,20,..,74,11,80,0,80,..,11,0,11,325,337,3865,85,11,92,325,4282
POA4754,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,4,18,0,18,..,33,5,37,0,37,..,3,3,4,215,219,1992,39,7,44,215,2246
POA4756,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,16,0,20,0,20,..,9,0,9,47,57,530,31,0,30,47,609
POA4757,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,44,49,300,6,0,6,44,347
POA4798,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,6,..,0,0,0,59,60,621,4,0,7,61,688
POA4799,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,25,0,25,0,25,..,3,0,3,113,112,925,24,0,24,113,1058
POA4800,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,17,3,26,3,28,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,3,14,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,31,0,31,3,37,..,3,0,3,0,3,..,0,0,0,0,0,..,19,3,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,52,6,58,0,56,..,238,24,261,4,272,..,33,3,33,813,845,8205,270,31,299,816,9324
POA4801,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,13,0,13,0,13,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,16,0,16,0,16,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,82,3,83,0,83,..,3,0,3,4,8,177,83,3,84,4,264
POA4802,..,13,0,13,0,13,..,0,0,0,0,0,..,9,0,9,0,9,..,25,7,26,0,26,..,3,0,3,0,3,..,3,0,3,0,0,..,14,0,14,0,14,..,43,7,47,0,53,..,36,3,34,0,41,..,26,0,26,0,26,..,3,4,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,22,3,20,0,20,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,14,0,14,0,14,..,6,0,6,0,6,..,51,0,51,0,51,..,4,0,4,0,4,..,69,0,69,0,69,..,17,3,16,0,16,..,0,0,0,0,0,..,28,3,29,0,30,..,0,0,0,0,0,..,19,3,20,0,20,..,88,8,91,0,89,..,577,69,652,5,655,..,25,0,25,1306,1332,7844,602,69,672,1310,9832
POA4803,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,15,0,15,..,19,0,19,0,19,..,4,0,4,0,4,..,20,3,25,0,25,..,18,6,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,5,0,5,0,5,..,8,0,8,0,8,..,7,0,7,0,7,..,39,0,39,0,39,..,17,0,17,0,21,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,12,6,17,0,22,..,188,33,224,3,226,..,0,0,0,695,692,949,187,33,226,696,1867
POA4804,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,9,0,9,0,12,..,3,0,3,0,3,..,32,0,32,0,33,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,10,0,10,..,53,3,60,0,59,..,3,0,3,212,222,1446,59,3,69,215,1730
POA4805,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,20,3,25,0,25,..,24,0,26,0,28,..,11,16,26,0,26,..,40,79,120,0,120,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,20,0,22,0,22,..,0,3,3,0,3,..,44,0,46,0,45,..,3,0,3,0,3,..,73,3,74,0,79,..,14,0,14,0,14,..,10,4,13,0,13,..,19,5,26,0,26,..,16,3,18,0,18,..,22,17,44,0,42,..,112,11,123,0,123,..,566,267,828,7,832,..,44,0,45,1146,1191,8803,612,264,877,1155,10828
POA4806,..,18,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,91,18,106,0,111,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,162,19,184,0,188,..,13,0,16,294,309,3377,176,20,198,300,3874
POA4807,..,28,0,34,0,34,..,4,0,4,0,4,..,3,0,3,0,3,..,4,3,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,7,0,7,..,24,3,28,0,28,..,268,57,321,0,326,..,7,26,34,0,34,..,25,24,48,0,48,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,3,24,0,26,..,0,0,0,0,0,..,9,3,15,0,15,..,0,0,0,0,0,..,35,3,37,0,38,..,18,3,22,0,19,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,6,12,0,16,..,85,13,101,4,103,..,594,172,764,9,779,..,25,7,35,761,796,9464,624,172,801,772,11038
POA4808,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,3,11,..,46,0,46,3,47,..,0,0,0,67,72,991,51,0,51,73,1113
POA4809,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,32,4,34,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,6,12,0,12,..,0,0,0,0,0,..,48,12,60,0,62,..,0,0,0,65,67,867,55,12,66,68,1001
POA4810,..,73,6,82,0,82,..,4,0,4,0,4,..,39,0,37,0,37,..,22,5,30,0,30,..,11,0,11,0,11,..,4,0,4,0,4,..,56,3,57,0,57,..,137,16,149,0,149,..,121,9,131,3,133,..,42,6,43,0,43,..,36,13,49,0,49,..,0,0,0,0,0,..,0,0,0,0,0,..,22,3,21,0,21,..,20,0,18,0,18,..,17,4,17,0,17,..,3,0,3,0,3,..,6,0,6,0,6,..,23,0,30,0,30,..,23,4,26,0,26,..,54,0,50,0,56,..,16,0,18,0,22,..,120,4,125,3,129,..,91,3,90,3,94,..,8,0,8,0,12,..,40,3,49,0,49,..,0,0,0,0,0,..,18,3,22,0,21,..,364,48,418,12,425,..,1584,163,1745,28,1775,..,44,0,44,2339,2384,17683,1628,163,1795,2365,21836
POA4811,..,24,0,24,0,24,..,11,0,11,0,11,..,50,0,48,0,48,..,18,0,19,0,19,..,8,0,8,0,11,..,14,0,14,0,14,..,17,0,17,0,17,..,113,5,116,0,120,..,43,3,49,0,47,..,10,0,12,0,12,..,44,23,65,0,65,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,14,0,14,..,8,0,9,0,13,..,13,4,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,20,0,17,..,10,0,10,0,10,..,31,0,30,0,30,..,0,0,0,0,0,..,55,3,59,0,60,..,19,0,20,0,20,..,3,0,3,0,3,..,17,0,19,0,19,..,0,0,0,0,0,..,5,10,17,0,17,..,142,18,165,0,168,..,708,92,797,12,806,..,37,0,35,1721,1756,10582,739,90,836,1725,13142
POA4812,..,65,13,75,0,76,..,0,0,0,0,0,..,20,0,20,0,20,..,41,5,47,3,47,..,5,0,5,0,5,..,3,0,3,0,3,..,30,10,37,0,37,..,99,14,116,3,122,..,91,7,102,3,106,..,34,3,35,0,35,..,13,6,18,0,18,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,11,3,16,0,16,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,56,5,64,0,65,..,19,0,24,0,24,..,147,5,152,4,156,..,14,0,14,0,14,..,238,15,253,8,254,..,55,4,63,0,63,..,14,0,15,3,19,..,32,7,38,0,38,..,0,0,0,0,0,..,17,3,25,0,25,..,324,80,406,11,413,..,1370,192,1566,29,1593,..,61,10,70,1114,1182,16031,1433,200,1632,1144,18804
POA4814,..,98,16,116,0,116,..,52,0,52,0,52,..,145,8,151,0,150,..,103,13,117,0,115,..,99,6,99,0,99,..,51,6,50,0,50,..,125,18,140,0,140,..,570,41,609,0,616,..,226,25,251,0,254,..,65,9,72,0,72,..,58,24,74,0,74,..,5,0,3,0,3,..,7,0,4,0,4,..,32,3,36,0,36,..,21,0,27,0,27,..,29,6,28,0,28,..,16,3,21,0,20,..,10,0,10,0,10,..,169,7,174,0,174,..,49,12,56,0,56,..,307,18,328,0,329,..,60,0,65,0,65,..,583,37,620,0,621,..,118,16,126,0,128,..,124,5,127,0,131,..,56,8,64,0,64,..,7,0,7,0,7,..,122,37,161,3,162,..,1383,345,1735,27,1762,..,4443,699,5141,56,5191,..,106,15,120,3203,3325,37605,4546,714,5261,3261,46124
POA4815,..,9,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,15,0,15,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,4,0,4,..,25,3,30,0,30,..,54,0,59,0,59,..,13,0,13,0,14,..,19,0,18,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,7,0,7,0,7,..,7,0,7,0,7,..,11,0,8,0,8,..,3,0,4,0,4,..,49,0,49,0,50,..,4,0,4,0,4,..,65,0,68,0,68,..,5,0,5,0,5,..,129,0,126,0,128,..,19,3,25,0,24,..,0,0,0,0,0,..,22,0,26,0,26,..,0,0,0,0,0,..,25,19,43,0,44,..,280,42,325,8,337,..,854,106,961,16,980,..,56,3,60,1455,1517,18540,915,113,1020,1470,21032
POA4816,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,12,0,12,..,18,0,18,0,18,..,9,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,7,..,0,0,0,0,0,..,15,11,31,0,31,..,88,4,90,13,101,..,268,30,294,31,327,..,17,3,21,549,577,8369,285,33,321,578,9270
