POA_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
POA4503,0,0,0,0,0,0,0,0,0,3,1853,2709,2222,4532,1627,1410,959,386,133,15837,0,0,0,11,3,0,0,0,0,15,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,15,7,8,0,0,0,38,0,0,0,3,0,0,0,0,0,9,0,0,3,18,3,3,3,0,0,32,0,0,3,0,0,3,0,0,0,7,0,0,3,4,4,0,0,0,0,9,3,35,62,170,182,140,154,75,18,847,0,9,5,46,26,14,9,0,0,108,0,0,0,0,3,3,4,0,0,16,0,3,3,10,9,14,14,12,0,61,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,3,0,19,11,153,13,11,8,3,0,221,0,0,0,5,3,3,3,0,0,14,0,0,0,8,3,0,0,0,0,13,0,3,0,3,0,0,0,0,0,7
POA4504,0,0,0,0,0,0,0,0,0,0,639,1627,1097,1901,902,540,314,90,25,7134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,6,0,0,6,0,38,68,113,135,86,68,17,5,536,0,0,0,7,7,3,0,0,0,20,0,0,0,0,3,0,0,0,0,9,0,0,0,3,3,4,6,3,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,10,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA4505,0,0,0,0,0,0,0,0,0,0,559,1288,1309,1849,1070,891,674,287,63,7985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,4,5,0,3,0,16,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,27,33,55,94,93,111,76,24,509,0,0,0,5,3,3,0,5,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,6,10,7,21,7,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,7,3,0,4,0,0,17,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4506,0,0,0,0,0,0,0,0,0,0,818,1465,1324,2162,946,763,516,201,35,8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,12,21,39,86,99,71,23,8,359,0,0,4,7,7,4,0,3,0,18,0,0,0,0,3,4,0,0,0,7,0,0,0,4,6,11,7,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,14,3,3,0,0,3,26,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4507,0,0,0,0,0,0,0,0,0,0,230,695,573,852,681,1021,1341,733,218,6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,3,0,17,20,40,90,104,199,129,41,644,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,7,0,3,3,6,4,12,28,6,0,64,0,0,3,0,0,3,3,3,0,13,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,3,4,6,0,17,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4508,0,0,0,0,0,0,0,0,0,0,663,1312,1041,1655,864,721,527,225,70,7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,19,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,13,7,34,79,61,99,58,21,376,0,0,3,9,9,5,3,0,0,34,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,8,15,14,3,41,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4509,0,0,0,0,0,0,0,0,0,0,1282,2012,1219,2524,850,477,355,163,62,8951,0,0,0,11,0,3,0,0,0,19,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,10,10,11,7,3,0,0,0,39,0,3,0,4,4,3,0,0,0,14,4,8,3,70,12,3,4,0,0,106,0,0,0,3,0,5,3,0,0,9,0,0,3,7,0,0,0,0,0,14,11,133,143,257,269,89,84,52,13,1052,0,4,0,45,10,16,0,0,0,78,0,3,0,3,3,4,0,0,0,13,0,0,3,7,11,5,20,4,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,8,27,10,190,30,24,10,0,0,302,0,3,0,9,0,0,3,0,0,18,0,3,0,23,4,0,0,0,0,31,0,0,0,0,3,0,0,0,0,3
POA4510,0,0,0,0,0,0,0,0,0,0,1684,3061,2437,4489,1971,1886,1549,642,186,17902,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,11,0,0,0,6,0,0,3,0,0,11,0,0,3,5,0,7,10,0,0,27,0,0,0,0,0,3,0,0,0,8,0,0,11,14,7,4,3,5,0,41,0,0,0,0,0,0,7,3,0,10,0,0,0,0,0,6,3,0,0,5,0,26,34,127,177,148,207,126,49,886,0,0,3,11,15,7,7,5,0,44,0,0,4,4,4,3,5,0,0,20,0,3,3,13,11,12,32,19,3,93,0,0,0,0,0,0,7,0,0,4,0,0,8,19,0,3,0,3,0,35,0,4,5,65,9,3,6,0,0,94,0,0,0,0,0,4,3,0,3,18,0,0,0,3,0,5,0,0,0,6,0,4,0,8,0,3,0,0,0,11
POA4511,0,0,0,0,0,0,0,0,0,0,209,501,387,647,380,416,497,226,46,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,19,42,51,95,45,5,288,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,14,6,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4512,0,0,0,0,0,0,0,0,0,0,79,226,190,305,189,167,138,30,10,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,14,15,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4514,0,0,0,0,0,0,0,0,0,0,147,391,495,1093,398,375,261,107,24,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,22,25,30,21,3,127,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4515,0,0,0,0,0,0,0,0,0,0,108,239,161,302,185,207,177,85,24,1490,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,12,24,8,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4516,0,0,0,0,0,0,0,0,0,0,107,281,287,383,269,176,115,44,7,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,17,22,15,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4517,0,0,0,0,0,0,0,0,0,0,19,49,33,57,49,36,33,16,6,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4518,0,0,0,0,0,0,0,0,0,0,124,322,274,425,287,232,216,71,19,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,5,16,21,30,35,20,3,149,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,3,0,0,3,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4519,0,0,0,0,0,0,0,0,0,0,236,529,397,740,432,358,294,123,44,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,29,55,33,43,25,9,211,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,11,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,6,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4520,0,0,0,0,0,0,0,0,0,0,317,1026,710,933,790,613,432,127,30,4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,41,53,74,149,110,84,41,7,544,0,0,0,7,0,3,0,0,0,7,0,4,0,0,4,0,0,0,0,8,0,3,0,7,8,5,11,7,0,36,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,6,0,0,0,7,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4521,0,0,0,0,0,0,0,0,0,0,126,297,193,386,302,227,188,43,13,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,28,34,33,34,6,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4550,0,0,0,0,0,0,0,0,0,0,132,222,254,392,228,225,136,56,12,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,17,21,20,16,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4551,0,0,0,0,0,0,0,0,0,0,1440,3221,2490,4354,2457,2348,2255,1345,446,20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,10,26,14,4,8,6,0,84,0,0,0,0,0,3,0,0,0,7,0,0,0,9,6,3,4,0,0,24,0,0,0,0,0,3,3,4,0,14,0,0,0,0,3,0,6,3,0,19,8,132,149,262,338,236,378,248,93,1850,0,0,3,13,3,3,4,3,0,31,0,0,3,0,7,6,3,0,0,20,0,0,9,22,12,12,45,31,6,140,0,0,0,0,0,0,0,4,0,6,0,3,0,0,3,0,0,0,0,10,3,19,5,58,11,4,7,4,3,118,0,3,3,5,0,0,3,3,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
POA4552,0,0,0,0,0,0,0,0,0,0,134,453,309,452,377,503,530,227,64,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,0,4,0,15,9,30,33,65,93,50,12,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,14,0,0,0,0,3,8,9,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,13,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4553,0,0,0,0,0,0,0,0,0,0,151,407,307,527,329,263,183,65,16,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,21,45,27,36,20,5,188,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4554,0,0,0,0,0,0,0,0,0,0,55,128,75,170,97,93,68,6,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,9,18,17,9,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4555,0,0,0,0,0,0,0,0,0,0,157,476,330,585,357,303,252,135,43,2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,32,39,30,48,21,4,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4556,0,3,0,0,0,0,0,0,0,7,1074,2441,2158,3108,1775,1565,1328,791,331,14585,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,11,30,19,14,8,3,0,103,0,0,0,0,0,0,3,0,0,7,0,8,17,22,6,0,0,0,0,53,0,0,0,0,0,0,7,5,0,10,0,0,0,0,3,0,3,0,0,4,17,115,126,222,303,193,222,198,70,1460,0,0,0,5,3,11,0,0,0,18,0,0,5,12,4,8,3,3,0,38,0,0,10,11,25,13,29,35,13,129,0,0,0,0,0,3,0,0,0,5,0,3,3,3,5,4,4,0,0,21,0,3,6,44,8,9,3,3,4,82,0,0,3,0,0,3,3,3,5,19,0,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4
POA4557,0,0,0,0,0,0,0,0,0,0,514,998,953,1746,744,696,531,196,57,6436,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,4,3,0,0,30,0,0,0,3,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,10,51,61,100,112,81,92,27,9,551,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,3,4,3,17,4,0,35,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,10,3,69,3,0,4,0,0,91,0,4,0,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4558,0,0,0,0,0,0,0,0,0,0,386,641,814,1681,756,863,742,428,148,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,9,0,0,27,0,0,0,4,0,0,0,0,0,4,0,0,3,22,0,3,0,0,0,25,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,6,0,6,16,66,65,73,107,79,28,440,0,0,3,3,3,3,0,0,0,6,0,3,0,3,0,0,0,0,0,7,0,3,7,11,4,10,15,8,4,60,0,0,0,0,0,0,0,3,0,6,0,0,3,3,0,0,0,0,0,7,9,6,14,98,3,9,3,0,0,137,0,3,0,3,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
POA4559,0,0,0,0,0,0,0,0,0,0,158,451,298,518,328,302,213,107,33,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,20,41,27,34,12,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
