POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4737,3,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,15,3,3,3,0,0,0,4,47,30,9,7,0,0,0,0,0,0,0,51,5,3,12,0,3,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,3,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,34,15,17,0,3,4,0,0,0,0,76,69,8,9,6,0,0,0,0,0,4,93,5,8,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,68,12,20,6,0,0,0,0,0,4,112,82,3,0,3,0,0,0,0,0,0,97,18,0,0,0
POA4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0
POA4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0
POA4740,397,71,110,69,83,58,36,18,961,0,0,0,0,0,0,0,0,0,3,3,237,177,628,125,179,106,107,85,49,44,1730,354,146,167,63,45,15,8,11,7,28,834,75,98,472,75,105,38,47,29,11,8,957,3,3,30,3,3,4,3,3,0,3,59,0,0,4,4,0,0,0,0,0,0,6,80,100,502,81,108,45,53,32,19,6,1025,0,0,0,0,0,0,0,0,0,3,3,432,247,671,136,150,65,66,39,20,36,1862,757,149,232,54,32,26,7,9,3,23,1288,134,122,293,30,37,24,14,7,0,14,669,5,3,28,0,7,0,0,0,3,4,47,0,0,3,0,0,0,0,0,0,0,4,143,127,326,33,47,24,14,9,3,18,725,4,0,0,0,0,0,0,0,0,0,3,899,272,559,85,77,42,19,13,8,41,2016,882,89,95,15,14,8,7,0,3,29,1131,163,40,59,6
POA4741,5,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,7,14,0,0,4,3,0,0,0,37,24,8,5,0,3,4,0,0,0,0,46,3,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,10,9,0,7,4,0,0,0,0,57,73,15,8,0,0,4,0,0,0,9,109,8,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,84,15,12,0,0,4,0,4,0,9,127,74,14,0,0,0,0,0,0,0,8,98,7,0,0,0
POA4742,3,0,4,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,4,0,3,0,4,0,24,10,0,3,0,0,0,4,0,0,0,12,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,4,0,0,0,20,9,0,4,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,18,14,3,0,3,0,0,0,0,0,0,23,0,0,0,0
POA4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,6,0,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,0,18,5,0,0,0,0,0,0,3,0,0,15,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,3,0,0,19,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0
POA4744,57,14,9,15,5,4,3,0,117,0,0,0,0,0,0,0,0,0,0,0,36,28,85,25,23,25,9,4,0,3,243,71,13,34,3,10,3,3,7,0,9,145,10,19,57,3,8,8,4,7,3,0,119,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,16,56,3,8,8,5,7,3,0,118,0,0,0,0,0,0,0,0,0,0,0,79,33,85,8,19,9,7,12,3,8,267,82,13,26,8,5,0,0,3,0,0,148,20,7,27,6,0,0,0,0,0,3,60,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,7,27,5,0,3,4,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,111,22,53,11,4,3,4,10,0,3,219,68,4,13,3,0,0,0,0,0,3,91,13,0,8,0
POA4745,10,3,3,4,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12,7,9,4,3,8,7,6,0,0,56,12,0,8,0,3,0,0,0,0,0,29,7,0,14,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,4,21,3,4,0,3,0,0,0,53,27,3,3,0,0,0,0,0,0,0,32,5,3,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,8,12,3,0,0,0,0,0,3,54,28,4,0,0,3,0,0,0,0,0,40,4,0,0,0
POA4746,12,11,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,9,24,12,3,6,0,5,0,0,65,12,4,9,3,3,0,0,0,0,0,35,3,6,10,3,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,3,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,19,5,16,3,7,0,0,0,0,0,56,12,3,0,0,0,0,0,0,0,0,21,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,3,0,0,0,0,0,27,12,4,0,0,0,0,0,0,0,0,14,3,0,0,0
POA4750,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,13,17,18,7,0,0,4,3,3,80,47,13,17,12,12,0,0,0,0,3,101,4,6,12,7,3,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,7,3,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,48,27,32,16,8,0,0,3,0,3,135,85,23,23,9,3,0,0,0,0,0,148,11,9,9,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,96,23,34,13,3,0,0,0,0,0,179,89,10,10,0,6,0,0,0,0,0,115,5,4,0,0
POA4751,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,15,3,5,0,0,0,0,6,32,20,3,8,0,0,0,0,0,0,0,32,0,3,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,6,21,8,0,0,0,0,0,0,54,32,4,3,3,0,0,0,0,0,0,44,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,8,4,3,0,0,0,0,0,3,56,33,4,0,0,0,0,0,0,0,3,37,3,0,0,0
POA4753,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,0,0,0,0,0,0,29,12,3,8,3,0,0,0,0,0,0,34,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,3,17,4,3,0,0,0,0,0,43,24,8,0,0,0,5,0,0,0,3,41,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,3,5,0,0,0,3,44,32,0,3,0,0,0,0,0,0,0,37,4,0,0,0
POA4754,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,13,7,4,3,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,8,4,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,19,3,0,0,0
POA4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,10,4,0,0,0
POA4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0
POA4798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0
POA4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,13,8,0,4,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,18,13,3,0,0,0,0,0,0,0,0,20,3,0,0,0
POA4800,7,0,7,9,0,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,13,15,19,3,8,9,0,7,0,4,76,49,20,18,4,4,0,3,0,0,3,101,4,7,9,0,0,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,53,28,30,4,3,0,5,3,0,3,129,122,18,9,0,6,0,0,0,0,3,163,12,5,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,133,29,20,0,6,0,0,0,0,3,188,156,14,3,0,0,0,0,0,0,3,172,22,3,4,0
POA4801,3,0,10,0,7,15,3,3,44,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,7,7,15,22,3,3,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
POA4802,47,9,15,13,18,25,14,8,168,0,0,0,0,0,0,0,0,0,0,0,45,34,133,31,48,41,51,39,21,24,464,96,63,49,17,7,5,6,0,0,8,254,12,16,39,3,3,5,4,0,3,8,102,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,20,40,8,3,6,5,6,3,8,111,0,0,0,0,0,0,0,0,0,0,0,112,86,84,22,14,17,12,4,3,11,364,184,28,23,3,3,0,4,3,0,9,263,21,5,12,8,5,0,3,0,0,0,47,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,5,12,8,5,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,208,33,41,13,5,0,5,3,0,10,316,208,12,24,3,3,0,0,3,0,12,260,30,3,4,0
POA4803,21,8,9,14,14,23,15,15,122,0,0,0,0,0,0,0,0,0,0,0,9,7,40,16,19,24,29,27,22,13,201,14,4,3,3,3,3,3,0,0,0,36,4,3,4,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,16,11,15,6,7,3,4,0,0,3,63,18,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,3,0,0,3,0,28,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0
POA4804,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,0,0,0,0,0,5,0,3,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,0,0,0,0,0,17,12,5,3,0,0,0,0,0,0,0,20,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,9,8,0,0,0,0,0,0,0,32,12,4,0,0,0,0,0,0,0,0,17,0,0,0,0
POA4805,25,8,12,14,31,75,22,84,282,0,0,0,0,0,0,0,0,0,0,3,30,19,43,16,18,17,36,85,29,90,387,42,23,13,0,3,0,0,0,0,4,81,6,9,21,4,8,3,3,3,0,3,70,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,12,25,4,8,7,3,3,3,3,85,0,0,0,0,0,0,0,0,0,0,0,47,35,36,6,12,7,3,5,0,8,169,105,15,4,3,0,0,0,0,0,8,134,26,10,4,4,3,0,0,0,0,3,51,6,3,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,37,10,11,4,3,3,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,139,24,10,3,3,3,0,0,0,8,212,116,4,7,0,0,3,0,0,0,6,143,28,3,3,0
POA4806,3,0,0,0,3,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,3,4,0,26,7,0,4,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,0,0,0,0,0,24,19,3,0,0,0,0,0,0,0,0,21,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,4,4,0,0,0,0,0,0,4,27,19,0,0,0,0,0,0,0,0,0,15,7,0,0,0
