POA_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
POA4503,0,8,3,22,3,4,11,3,0,49,0,0,0,9,3,11,14,10,4,44,0,0,6,0,3,0,0,0,0,13,0,6,0,6,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,6,0,3,0,8,3,3,0,0,0,20,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,3,3,0,0,14,0,0,0,16,0,0,0,0,0,19,0,0,3,8,8,13,15,4,0,51,26,164,202,520,206,156,70,18,8,1370,0,0,0,0,5,5,9,5,0,27,0,0,0,6,0,0,0,0,0,6,0,9,3,33,14,13,3,0,0,68,3,18,16,69,23,14,0,0,0,142,0,0,0,12,0,6,4,0,0,20,0,0,3,13,20,15,23,10,0,90,0,0,3,9,0,3,0,0,0,14,4,14,42,99,39,21,9,3,0,225
POA4504,0,0,0,11,0,0,0,0,0,11,0,3,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,3,7,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,14,4,0,23,7,47,77,181,91,58,20,4,0,485,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,0,0,0,0,13,0,4,8,17,7,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,3,3,22,12,5,3,3,0,47,0,0,0,3,7,0,0,0,0,7,0,14,18,27,20,12,3,0,0,101
POA4505,0,0,0,3,4,3,3,0,0,20,0,0,0,0,0,3,3,3,4,17,0,0,0,0,0,0,0,0,0,3,0,0,8,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,15,8,0,51,0,32,55,123,81,58,31,20,6,401,0,0,0,3,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,4,7,14,8,3,0,0,0,36,0,3,3,14,3,3,0,3,0,34,0,0,0,0,0,3,0,0,0,9,0,0,3,3,9,11,15,17,4,60,0,0,0,3,3,0,0,0,0,3,0,5,10,19,11,5,7,0,0,60
POA4506,0,0,3,0,9,3,0,0,0,18,0,3,0,0,0,4,4,3,0,19,0,0,3,0,0,0,0,0,0,3,0,0,16,40,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,3,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,4,0,31,5,70,79,166,103,80,38,18,6,569,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,8,11,5,4,3,0,0,48,0,0,5,12,7,0,3,3,0,31,0,0,0,3,0,0,0,0,0,3,0,0,5,8,14,10,13,3,0,52,0,0,0,0,0,0,0,0,0,0,5,3,10,21,11,11,11,0,0,72
POA4507,0,5,0,8,0,6,6,6,0,32,0,0,0,0,0,3,9,9,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,20,8,66,0,14,18,53,57,71,81,41,18,355,0,0,0,0,3,0,6,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,21,0,4,0,3,0,0,0,0,0,14,0,0,0,0,0,0,7,3,0,11,0,0,0,0,11,8,24,16,0,69,0,0,0,0,0,0,0,0,0,4,0,0,6,14,11,8,8,3,0,47
POA4508,0,0,0,0,0,0,3,0,0,13,0,0,0,0,4,0,11,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,14,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,9,0,22,8,79,120,195,91,69,44,17,6,638,0,4,0,3,3,6,3,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,8,3,3,3,0,0,23,0,7,18,35,17,0,5,0,0,78,0,0,0,0,0,4,4,3,0,10,0,0,0,5,5,17,13,4,7,45,0,0,0,0,0,0,0,0,0,0,0,5,14,19,11,4,3,3,0,64
POA4509,0,7,4,27,7,0,0,0,0,49,0,3,0,6,7,6,5,3,0,27,0,7,3,11,5,0,0,0,0,19,0,4,3,28,7,0,0,0,0,40,0,0,0,0,0,0,3,0,0,3,0,0,3,14,9,7,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,3,0,0,18,0,0,0,3,0,0,0,0,0,3,0,3,0,27,0,0,0,0,0,29,0,0,0,3,0,6,6,4,0,26,20,233,198,433,185,94,46,19,3,1236,0,3,3,6,6,0,0,0,0,22,0,0,0,10,0,0,0,0,0,15,0,3,3,16,10,3,0,0,0,31,4,19,37,71,50,14,0,0,0,196,0,0,0,3,0,0,0,0,0,5,3,11,15,33,30,12,5,8,0,124,0,4,4,14,3,8,0,0,0,31,5,79,80,160,108,29,16,7,0,491
POA4510,0,3,0,14,9,5,15,7,0,53,0,0,0,0,4,6,12,14,0,39,0,0,7,10,0,0,0,0,0,19,0,0,38,78,0,0,0,0,0,121,0,0,0,0,3,0,0,0,0,3,0,0,0,12,6,0,0,0,0,22,0,0,0,0,0,0,7,3,0,6,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,3,0,3,14,35,23,3,76,8,77,113,314,171,148,128,34,12,1011,0,0,0,7,3,3,5,7,0,17,0,0,3,3,0,0,3,0,0,12,0,6,18,17,16,16,4,0,0,70,0,19,30,41,21,8,0,0,0,124,0,0,0,3,0,7,5,0,0,22,0,3,0,7,19,18,24,18,6,91,0,0,0,0,5,0,0,0,0,14,0,8,9,25,16,13,4,3,0,87
POA4511,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,16,0,10,10,46,34,41,31,27,0,202,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,8,0,0,3,3,0,4,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,5,3,0,21
POA4512,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,8,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,13,12,3,6,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5
POA4514,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,21,0,3,23,65,19,22,20,6,0,155,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,0,0,14
POA4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,12,6,10,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,26,17,119,7,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4516,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,3,4,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,10,0,6,10,19,21,10,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6
POA4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
POA4518,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,3,4,3,13,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,16,0,3,4,36,15,15,7,3,0,86,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,14
POA4519,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,3,10,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,6,0,25,0,9,11,61,20,32,32,6,3,182,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10
POA4520,0,0,0,4,12,0,3,0,0,20,0,0,0,0,3,0,3,0,0,11,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,3,4,0,28,0,12,6,37,56,43,15,3,0,163,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,10,7,3,0,0,0,18,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,15,13,8,11,3,0,50,0,0,0,0,0,0,0,0,0,3,0,8,11,24,24,9,6,0,0,86
POA4521,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,3,0,15,17,9,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,3,0,0,0,16
POA4550,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,11,0,6,4,19,19,23,9,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,3,4,0,14,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,3
POA4551,4,16,3,20,8,7,9,7,5,76,0,3,0,7,8,4,17,14,4,67,0,3,4,6,3,0,0,0,0,15,0,3,5,3,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,5,0,3,0,5,9,3,3,3,0,28,0,0,0,0,0,5,10,7,0,18,0,0,0,0,0,3,3,0,0,10,0,0,0,3,0,3,0,4,0,14,0,6,4,41,0,0,0,0,0,48,0,0,8,5,19,22,27,28,11,120,13,95,116,344,214,192,187,83,25,1275,0,3,3,5,3,12,11,4,0,44,0,0,0,0,0,0,0,0,0,0,0,10,3,18,18,6,0,3,0,58,3,7,8,22,10,0,4,0,0,47,0,0,0,3,0,4,4,0,3,27,3,6,14,30,31,26,57,22,7,201,0,0,0,5,0,3,0,3,0,16,3,18,26,74,48,24,23,13,3,229
POA4552,0,0,0,0,0,0,7,3,4,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,9,7,0,25,0,0,7,15,26,26,39,6,0,119,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,8,14,4,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,3,9,0,0,29
POA4553,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,12,14,38,25,23,18,4,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,3,0,3,0,31
POA4554,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,6,4,13,10,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,14
POA4555,0,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,16,0,5,11,35,23,28,26,6,0,128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,5,8,5,10,3,0,0,30
POA4556,0,10,3,14,5,4,10,8,0,55,0,0,0,3,5,12,11,15,3,46,0,0,4,0,0,0,0,0,0,9,3,8,3,36,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,3,4,0,0,26,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,14,0,0,0,12,5,11,33,18,10,90,3,54,85,247,174,173,109,58,28,938,0,0,0,3,3,4,7,0,0,27,0,4,0,8,0,0,0,0,0,15,0,5,5,20,19,3,0,0,0,49,3,4,7,32,3,3,0,0,0,54,0,0,0,11,3,4,5,3,0,21,0,11,7,28,29,30,33,20,10,158,0,0,3,3,6,0,0,0,0,9,0,28,53,82,69,41,19,13,3,305
POA4557,0,4,4,12,0,0,3,0,0,29,0,0,0,13,4,3,0,3,3,29,0,0,5,0,0,0,0,0,0,5,3,0,5,16,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,3,3,3,8,3,7,0,28,8,45,74,153,99,91,50,21,4,555,0,3,0,3,3,0,5,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,15,0,0,8,12,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,9,0,3,4,6,9,13,9,0,0,43,0,0,0,0,0,3,0,0,0,7,3,22,13,63,24,18,5,0,0,137
POA4558,0,6,0,6,5,4,3,3,0,30,0,0,3,10,0,5,5,10,3,31,0,0,0,3,3,0,0,0,0,13,0,3,0,20,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,8,8,4,3,26,0,19,38,128,84,100,65,38,15,488,0,0,0,3,0,0,3,0,0,11,0,0,0,6,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,0,7,4,20,4,3,0,0,0,43,0,0,0,5,0,4,0,0,0,5,0,0,0,13,7,5,17,14,0,52,0,0,0,0,0,4,0,0,0,4,0,0,9,13,8,10,5,3,0,54
POA4559,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,10,0,12,6,32,26,33,18,7,0,134,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,0,0,0,0,26
